,name,link,image,ingredients,vector
1232,Peppermint Patty Brownies,https://www.laurainthekitchen.com/recipes/peppermint-patty-brownies/,http://laurainthekitchen.com/500x300thumbnails/peppermint-patty-brownies.jpg,chip vanilla chocolate patty espresso peppermint cacao,"[-0.02916624  0.10924836 -0.0052817   0.01498098  0.02479034 -0.21913223
  0.04063306  0.27609974 -0.08443177 -0.05615303 -0.07052667 -0.21127826
  0.01905626  0.0418185   0.03616035 -0.0540893   0.03826847 -0.12444218
 -0.02196486 -0.24882966  0.02833005  0.08536913  0.01545612 -0.07336622
 -0.05451622  0.0701355  -0.10139336 -0.09498379 -0.12919772  0.01412158
  0.10754793 -0.02091216  0.08438893 -0.1095461  -0.0787477   0.17744437
  0.03142096 -0.12280243 -0.06574773 -0.22889085 -0.01656891 -0.14732042
 -0.04132701  0.01615744  0.12279525 -0.0053166  -0.08074492 -0.03189372
  0.03755402  0.04965115  0.03770716 -0.09235782 -0.05825969 -0.01461412
 -0.05011498  0.05036419  0.08746667 -0.02030931 -0.13387315  0.04753048
  0.03381095  0.00902638  0.01089954 -0.00586265 -0.12423662  0.09651325
  0.07895228  0.08480565 -0.20991062  0.1935881  -0.07401348  0.02628485
  0.14707729 -0.03942621  0.12930815  0.09232225 -0.01323309 -0.01504257
 -0.11079033  0.03409566 -0.10116897 -0.0163988  -0.12827118  0.20511325
 -0.00441017  0.01401258 -0.01695056  0.14878398  0.16493186  0.04176752
  0.1544184   0.13245448  0.02478764  0.04456142  0.19443248  0.10796587
  0.08152565 -0.07127566  0.04553432 -0.02743851]"
1233,Roasted Rack of Pork With Apple and Onion Stuffing,https://www.laurainthekitchen.com/recipes/roasted-rack-of-pork-with-apple-and-onion-stuffing/,http://laurainthekitchen.com/500x300thumbnails/roasted-rack-of-pork-with-apple-and-onion-stuffing.jpg,maple stale roast chicken pork chine bread sage apple syrup cider celery frenched corn cranberry rib,"[-2.20055375e-02  1.11868881e-01 -6.44472195e-03  1.44534698e-02
  3.64811383e-02 -2.17243344e-01  3.97009291e-02  2.70682216e-01
 -8.07350725e-02 -6.00916333e-02 -7.54985064e-02 -2.08118021e-01
  1.75434165e-02  4.12628762e-02  3.90413962e-02 -4.27169316e-02
  3.87849025e-02 -1.24437258e-01 -2.27424316e-02 -2.50215262e-01
  2.16658954e-02  8.75044614e-02  2.01311819e-02 -8.01956058e-02
 -5.20772450e-02  7.81408548e-02 -1.12021916e-01 -8.93820748e-02
 -1.23478249e-01  1.40555790e-02  1.04553461e-01 -2.64280811e-02
  7.86209926e-02 -1.04496419e-01 -7.91655928e-02  1.81438744e-01
  3.23116668e-02 -1.27116114e-01 -7.17659667e-02 -2.21799389e-01
 -1.61191318e-02 -1.48524076e-01 -3.55257131e-02  1.75741985e-02
  1.28185913e-01  2.37466011e-04 -8.50526318e-02 -3.77527140e-02
  3.98032144e-02  4.89599258e-02  3.05925198e-02 -9.02602449e-02
 -6.04348481e-02 -1.07047036e-02 -5.53096570e-02  4.70091067e-02
  9.18724239e-02 -1.81589555e-02 -1.35289714e-01  4.77269404e-02
  3.19412053e-02  1.55939963e-02  1.09093240e-03  5.11566550e-03
 -1.24491386e-01  1.09471172e-01  8.09455141e-02  8.08150396e-02
 -2.05791250e-01  2.00547710e-01 -7.98090845e-02  2.33997665e-02
  1.42426923e-01 -3.99589688e-02  1.25039294e-01  8.78587514e-02
 -6.82630762e-03 -1.17805414e-02 -9.78344604e-02  3.18398662e-02
 -1.06610447e-01 -2.07306761e-02 -1.25940710e-01  2.08204955e-01
 -5.48034953e-03  2.38825008e-02 -1.89947188e-02  1.54179305e-01
  1.67767420e-01  3.72590981e-02  1.57162935e-01  1.35988355e-01
  1.17215915e-02  4.56730798e-02  1.89874768e-01  1.10995673e-01
  7.70430341e-02 -7.11335614e-02  3.58609706e-02 -2.02564634e-02]"
1234,White Chocolate Mocha,https://www.laurainthekitchen.com/recipes/white-chocolate-mocha/,http://laurainthekitchen.com/500x300thumbnails/white-chocolate-mocha.jpg,coffee chocolate brewed,"[-0.0316381   0.11340105 -0.00758577  0.01203888  0.02389286 -0.22005571
  0.03947626  0.27275    -0.09050642 -0.06409029 -0.07881275 -0.1993464
  0.01602686  0.04538858  0.03923374 -0.04726507  0.03873762 -0.12917022
 -0.01874833 -0.25397497  0.02194466  0.08355508  0.03045128 -0.07297467
 -0.05031448  0.07099584 -0.11160285 -0.08966731 -0.1289748   0.01108134
  0.11387424 -0.02898746  0.08685338 -0.10164897 -0.07225708  0.18347868
  0.03104986 -0.11625035 -0.05740646 -0.21827468 -0.01223031 -0.14367494
 -0.03818718  0.01502494  0.12263154 -0.00838653 -0.09496337 -0.03390981
  0.03538381  0.0467735   0.02372568 -0.10104236 -0.06526287 -0.00979169
 -0.05086176  0.04097494  0.09613051 -0.03532588 -0.13901377  0.04800524
  0.03086254  0.0133274   0.01010777 -0.01593431 -0.13186298  0.11845474
  0.08701249  0.08720055 -0.20012745  0.18380271 -0.07381482  0.02456788
  0.1433675  -0.03099581  0.12153707  0.09088783 -0.01558125 -0.0166294
 -0.10544514  0.04409191 -0.09936782 -0.02102918 -0.11689557  0.20079076
 -0.00804914  0.01461185 -0.03199922  0.15720285  0.16067965  0.04256792
  0.16152196  0.12936194  0.00448003  0.05562799  0.19694325  0.11046243
  0.08581349 -0.07705142  0.04094518 -0.02087486]"
1235,Golden Roasted Potatoes,https://www.laurainthekitchen.com/recipes/golden-roasted-potatoes/,http://laurainthekitchen.com/500x300thumbnails/golden-roasted-potatoes.jpg,scrubbed sage potato fingerling unpeeled,"[-0.02466248  0.11318179 -0.01470554  0.01868899  0.02490349 -0.21568833
  0.04724669  0.2633032  -0.08242506 -0.05443887 -0.0699871  -0.20757496
  0.01757865  0.03470852  0.0428527  -0.0383729   0.03575097 -0.1263268
 -0.01527037 -0.24766643  0.02174813  0.09611619  0.02555791 -0.08228419
 -0.05852727  0.08188464 -0.10162072 -0.09544215 -0.12211805  0.00886073
  0.10853169 -0.0235828   0.07828253 -0.10724773 -0.07654225  0.18728553
  0.02993106 -0.12290139 -0.07362869 -0.22580865 -0.00419867 -0.15005018
 -0.03767895  0.00778377  0.11837581  0.00156076 -0.09031565 -0.0350355
  0.03524329  0.03776868  0.03245518 -0.09441382 -0.06754281 -0.01007912
 -0.05840258  0.04407864  0.09496447 -0.02152609 -0.13487962  0.03863157
  0.02574902  0.02209622 -0.00145087  0.00236018 -0.12364458  0.10234145
  0.07673402  0.08603026 -0.21250857  0.20633811 -0.09143054  0.02436491
  0.14357057 -0.03979137  0.12446913  0.08489184 -0.01401637 -0.01656469
 -0.09764513  0.03565001 -0.10558328 -0.0276811  -0.1260792   0.19991632
 -0.00408936  0.01847317 -0.02226712  0.1520513   0.16323052  0.04219289
  0.1593338   0.1400568   0.0119653   0.04918686  0.19065936  0.11449315
  0.07066704 -0.06551149  0.03928341 -0.02458215]"
1236,No Bake Nutella Cheesecake,https://www.laurainthekitchen.com/recipes/no-bake-nutella-cheesecake/,http://laurainthekitchen.com/500x300thumbnails/no-bake-nutella-cheesecake.jpg,nutella chip cracker graham vanilla chocolate processor food hazelnut cheese block,"[-2.95345411e-02  1.10533126e-01 -2.07027144e-04  1.76473465e-02
  2.95406282e-02 -2.18757600e-01  4.40525301e-02  2.72172242e-01
 -7.67015144e-02 -6.38119355e-02 -7.60698169e-02 -2.11711049e-01
  2.04618052e-02  3.61309797e-02  3.94015573e-02 -5.20356521e-02
  3.75523232e-02 -1.26026616e-01 -2.03728396e-02 -2.49853998e-01
  2.29755081e-02  8.57037902e-02  2.53618620e-02 -7.23293349e-02
 -5.18773422e-02  7.58128762e-02 -1.07466742e-01 -9.20847580e-02
 -1.25249714e-01  1.65850092e-02  1.04706965e-01 -2.74933428e-02
  8.33650380e-02 -1.04296617e-01 -8.01459029e-02  1.81105778e-01
  3.19447666e-02 -1.28285974e-01 -6.88725933e-02 -2.17086107e-01
 -1.15405247e-02 -1.45009845e-01 -3.98058370e-02  1.61206443e-02
  1.26772806e-01 -8.11662409e-04 -8.33028331e-02 -3.97540852e-02
  4.21010181e-02  4.42762487e-02  3.39038670e-02 -9.47863758e-02
 -6.27786964e-02 -9.61520523e-03 -5.42288870e-02  4.76410538e-02
  8.80732313e-02 -2.21523531e-02 -1.40240148e-01  4.57352437e-02
  2.86575723e-02  1.79112554e-02  2.86706537e-03 -3.85871506e-03
 -1.28264770e-01  1.03522152e-01  7.75123909e-02  8.21392536e-02
 -2.07699135e-01  1.95326462e-01 -7.93506280e-02  2.97796410e-02
  1.44841850e-01 -4.42699157e-02  1.28098115e-01  9.14433524e-02
 -9.41366423e-03 -1.49452938e-02 -1.02958180e-01  3.34241502e-02
 -1.06202044e-01 -2.21076552e-02 -1.23300664e-01  2.08537892e-01
 -7.55352294e-03  1.92314126e-02 -2.07996611e-02  1.54381439e-01
  1.65751547e-01  3.64337862e-02  1.53462529e-01  1.30688846e-01
  1.38914054e-02  4.77588363e-02  1.91286802e-01  1.11871362e-01
  7.52122626e-02 -7.32002035e-02  3.56672592e-02 -2.01812014e-02]"
1237,Wild Rice Pilaf,https://www.laurainthekitchen.com/recipes/wild-rice-pilaf/,http://laurainthekitchen.com/500x300thumbnails/wild-rice-pilaf.jpg,chicken wild part carrot almond pomegranate rice celery poultry leek mushroom only,"[-0.02443265  0.1136926  -0.01060088  0.01691135  0.03626266 -0.21532045
  0.04054052  0.27510265 -0.07410055 -0.06244222 -0.07479528 -0.2085163
  0.01807253  0.04103861  0.03491764 -0.04877943  0.03996471 -0.12540592
 -0.0191444  -0.25026277  0.02446513  0.09179753  0.0180474  -0.0750108
 -0.05074571  0.07669158 -0.10970284 -0.09260485 -0.12463878  0.01127855
  0.10784245 -0.02513909  0.07504143 -0.10447397 -0.07959687  0.18074496
  0.03120241 -0.12278602 -0.07369788 -0.21836978 -0.01599849 -0.15064594
 -0.03514637  0.01738738  0.1272301  -0.00119172 -0.08124988 -0.03871502
  0.04188328  0.04331736  0.03400012 -0.09148925 -0.06188721 -0.01596818
 -0.05637409  0.04463882  0.09178815 -0.01950927 -0.14054452  0.04586908
  0.03160114  0.01659412  0.00708712 -0.00045674 -0.1272986   0.10535378
  0.08279536  0.08008774 -0.20644352  0.1979932  -0.07758114  0.0196988
  0.1440333  -0.04062744  0.12364364  0.09244163 -0.00780343 -0.01327685
 -0.10193274  0.03402344 -0.1106256  -0.02040663 -0.12714773  0.20505977
 -0.00780167  0.01767781 -0.02028912  0.15602648  0.1685014   0.03800519
  0.15435518  0.13554657  0.01506788  0.05093516  0.18661179  0.11176679
  0.07141966 -0.07159321  0.03431651 -0.02067431]"
1238,Ginger Pear and Cranberry Crisp,https://www.laurainthekitchen.com/recipes/ginger-pear-and-cranberry-crisp/,http://laurainthekitchen.com/500x300thumbnails/ginger-pear-and-cranberry-crisp.jpg,clementine oat pear fashioned cinnamon crystallized cranberry,"[-2.39379406e-02  1.07938364e-01 -4.25458094e-03  1.98063236e-02
  3.58227529e-02 -2.24351332e-01  4.52155918e-02  2.73494959e-01
 -8.27127993e-02 -6.38779551e-02 -7.79831111e-02 -2.04264745e-01
  1.26122395e-02  3.89364995e-02  4.51337881e-02 -4.36262973e-02
  3.43023688e-02 -1.30016059e-01 -2.40687486e-02 -2.45019436e-01
  2.14342996e-02  9.37963799e-02  1.73502248e-02 -7.81992525e-02
 -5.49414456e-02  7.80744255e-02 -1.13034859e-01 -8.69640335e-02
 -1.24070711e-01  7.80463265e-03  1.09782800e-01 -2.19343938e-02
  8.09677318e-02 -1.00975662e-01 -8.76699314e-02  1.83209091e-01
  3.91680636e-02 -1.23775288e-01 -6.75576851e-02 -2.18659699e-01
 -1.11275334e-02 -1.39303386e-01 -3.61430012e-02  1.55060859e-02
  1.23722203e-01  7.87820201e-03 -8.61960351e-02 -3.55240554e-02
  3.56014818e-02  4.94912677e-02  3.22785787e-02 -8.69053751e-02
 -5.61633334e-02 -1.48713524e-02 -5.78722693e-02  5.04934303e-02
  9.16638449e-02 -1.83948427e-02 -1.36135086e-01  5.04587069e-02
  3.46805155e-02  2.66039968e-02  1.01658428e-04  3.69751430e-03
 -1.28353015e-01  1.03687927e-01  6.83885440e-02  7.93972835e-02
 -2.03941673e-01  1.94372863e-01 -8.52135345e-02  2.35592872e-02
  1.44560426e-01 -4.28509004e-02  1.26502544e-01  9.25669819e-02
 -4.49029729e-03 -1.48686226e-02 -1.07823431e-01  3.35422456e-02
 -9.92742255e-02 -2.84579564e-02 -1.19906999e-01  2.12546796e-01
 -8.41935538e-03  2.48307120e-02 -2.09732782e-02  1.48554668e-01
  1.62241533e-01  3.41810137e-02  1.57877848e-01  1.37503609e-01
  1.75979678e-02  5.66653237e-02  1.95528179e-01  1.13225795e-01
  8.10068846e-02 -6.45476952e-02  3.05919610e-02 -1.96078457e-02]"
1239,Butternut Squash Gratin,https://www.laurainthekitchen.com/recipes/butternut-squash-gratin/,http://laurainthekitchen.com/500x300thumbnails/butternut-squash-gratin.jpg,butternut poultry parmiggiano squash,"[-0.02597628  0.11219586 -0.0079657   0.01540832  0.03488104 -0.2174182
  0.04387846  0.26986697 -0.08142753 -0.06530406 -0.07160254 -0.21020587
  0.01637884  0.04272094  0.03551496 -0.0472321   0.04345056 -0.12467635
 -0.01920424 -0.2517302   0.02219512  0.09188865  0.02408391 -0.0794208
 -0.05054919  0.07841948 -0.1090382  -0.08807396 -0.12355764  0.01534833
  0.10562101 -0.02679713  0.08127198 -0.10032048 -0.07780922  0.18244463
  0.02963825 -0.12806937 -0.07276817 -0.21892145 -0.01505147 -0.15055084
 -0.03693489  0.01477741  0.1268631  -0.00403116 -0.08342023 -0.04441003
  0.04005503  0.0439003   0.02840876 -0.09165287 -0.05893006 -0.01282992
 -0.05308954  0.04717815  0.09505732 -0.02198515 -0.1356189   0.04631404
  0.03849945  0.01459425 -0.00112249  0.00125417 -0.12248419  0.10530699
  0.08085058  0.08027813 -0.2040816   0.1973846  -0.07907429  0.0211927
  0.14450562 -0.03641824  0.12102839  0.0942413  -0.01070904 -0.0147943
 -0.1027308   0.03311747 -0.11026859 -0.0169595  -0.12545122  0.21019144
 -0.00646954  0.0199362  -0.02037144  0.15410651  0.16847198  0.03738941
  0.15900517  0.1315556   0.0093552   0.0505841   0.18670359  0.11069661
  0.07225835 -0.07161674  0.03941833 -0.01925441]"
1240,Apple Tarte Tatin,https://www.laurainthekitchen.com/recipes/apple-tarte-tatin/,http://laurainthekitchen.com/500x300thumbnails/apple-tarte-tatin.jpg,vanilla tossed apple thawed turning keep,"[-3.10894269e-02  1.07088469e-01 -4.64393245e-03  2.19519548e-02
  3.13018560e-02 -2.15471312e-01  3.68696228e-02  2.65370280e-01
 -7.79081210e-02 -7.25987256e-02 -7.42071792e-02 -2.06509396e-01
  9.96096991e-03  4.72588241e-02  3.98523360e-02 -4.11038473e-02
  4.20391671e-02 -1.25316501e-01 -1.69708319e-02 -2.41989806e-01
  1.83368176e-02  9.63600874e-02  2.94398591e-02 -8.28117803e-02
 -5.01150489e-02  7.67056644e-02 -1.12708375e-01 -8.49302933e-02
 -1.25867724e-01  7.61450781e-03  1.09371960e-01 -3.20413113e-02
  8.04256946e-02 -1.10827155e-01 -8.87870044e-02  1.80369541e-01
  3.42953131e-02 -1.33211896e-01 -8.34314376e-02 -2.18715012e-01
 -7.86509272e-03 -1.40288830e-01 -3.54190059e-02  1.52792167e-02
  1.23197980e-01 -1.17298018e-03 -8.47706199e-02 -3.96240540e-02
  3.87134701e-02  4.02572230e-02  3.29466574e-02 -8.89166743e-02
 -6.44899458e-02 -1.34618776e-02 -5.25710210e-02  4.96631004e-02
  9.67778936e-02 -1.61172990e-02 -1.36043429e-01  3.23459543e-02
  3.37037481e-02  1.19599551e-02  1.33294219e-04 -5.95324906e-04
 -1.27187252e-01  1.04992256e-01  7.05275089e-02  7.99798518e-02
 -2.00570241e-01  2.04699889e-01 -8.53087977e-02  2.76530981e-02
  1.40711233e-01 -4.30078171e-02  1.40004963e-01  9.06565115e-02
 -1.20877540e-02 -1.69885419e-02 -1.07173838e-01  3.45497280e-02
 -1.02790050e-01 -1.81303751e-02 -1.16843589e-01  2.09200159e-01
 -1.13823581e-02  2.11825427e-02 -2.08178125e-02  1.53178230e-01
  1.64954051e-01  4.05803286e-02  1.49397105e-01  1.29063457e-01
  1.36421900e-02  4.67972010e-02  2.01493040e-01  1.15703776e-01
  7.88662732e-02 -7.50330538e-02  3.14060003e-02 -2.37715784e-02]"
1241,Vegetarian Shepards Pie,https://www.laurainthekitchen.com/recipes/vegetarian-shepards-pie/,http://laurainthekitchen.com/500x300thumbnails/vegetarian-shepards-pie.jpg,tomato defrosted lentil carrot pea wine potato celery leek mushroom,"[-0.02604285  0.11587223 -0.00685099  0.01778026  0.03651578 -0.21689491
  0.0398677   0.2745166  -0.07639007 -0.06017288 -0.07278587 -0.20946416
  0.01684128  0.04039122  0.04028836 -0.04453932  0.0407947  -0.12502503
 -0.02052495 -0.2501165   0.02694681  0.08861358  0.02216033 -0.07932843
 -0.05086494  0.07657148 -0.10589346 -0.09338444 -0.12356053  0.01231754
  0.10754341 -0.02524382  0.07748153 -0.10445561 -0.0787637   0.1800341
  0.03314329 -0.12439463 -0.0715856  -0.21850283 -0.01549711 -0.14942256
 -0.04033636  0.01915777  0.12665404 -0.00134713 -0.08160325 -0.03863159
  0.03992866  0.04621063  0.03191653 -0.09237098 -0.05902179 -0.01122414
 -0.05322938  0.04329653  0.09383234 -0.02129895 -0.13775274  0.04525478
  0.03200408  0.01594008  0.00747602 -0.00063049 -0.12327301  0.1038924
  0.07914952  0.08311979 -0.2044817   0.1981421  -0.08098369  0.02193089
  0.14475791 -0.04137246  0.12399315  0.08979442 -0.00833919 -0.01438958
 -0.09915877  0.0305632  -0.1118621  -0.021094   -0.12476999  0.20655943
 -0.00570206  0.01902741 -0.0199977   0.15428437  0.16636276  0.03902177
  0.1568474   0.1368279   0.01192343  0.04738401  0.19385546  0.11132533
  0.07460453 -0.07063971  0.03444483 -0.02512878]"
1242,Marbled Cranberry Bread,https://www.laurainthekitchen.com/recipes/marbled-cranberry-bread/,http://laurainthekitchen.com/500x300thumbnails/marbled-cranberry-bread.jpg,warmed cranberry orange raw,"[-0.02232005  0.11236103 -0.00476584  0.01060316  0.03073471 -0.21811466
  0.04473001  0.27328444 -0.07914814 -0.06888769 -0.07213649 -0.20883791
  0.01778622  0.04143632  0.04635682 -0.04350728  0.0361417  -0.12128709
 -0.01998738 -0.24748816  0.01797663  0.09217484  0.02340849 -0.08258111
 -0.05106853  0.07473665 -0.11484904 -0.0966697  -0.12510644  0.01029352
  0.10137353 -0.02486973  0.08396041 -0.10158131 -0.08220295  0.1855484
  0.02916746 -0.12362133 -0.07188486 -0.21871252 -0.00938306 -0.14113683
 -0.04261849  0.01593203  0.1285936   0.00163548 -0.09033389 -0.03364916
  0.04409947  0.04486944  0.02797237 -0.08986526 -0.06318883 -0.0080008
 -0.05338016  0.04988985  0.09054788 -0.02398629 -0.13074705  0.04968915
  0.03096948  0.02262127  0.00187189  0.00151895 -0.1280735   0.1043521
  0.07295395  0.07350631 -0.20596674  0.19609123 -0.08140006  0.03256121
  0.14522386 -0.03701348  0.128497    0.09287609 -0.00336912 -0.01791617
 -0.09681408  0.03485548 -0.09815683 -0.0209793  -0.11812418  0.21297818
 -0.01314863  0.02102998 -0.01724874  0.15620755  0.16470338  0.03418549
  0.15449996  0.14104946  0.01561961  0.05183167  0.18567598  0.11673176
  0.07758231 -0.07722495  0.03747839 -0.02232041]"
1243,Insalata Di Rinforzo,https://www.laurainthekitchen.com/recipes/insalata-di-rinforzo/,http://laurainthekitchen.com/500x300thumbnails/insalata-di-rinforzo.jpg,fennel carrot peperoncini celery bulb cauliflower whine,"[-0.02507698  0.11295947 -0.00799041  0.01576959  0.04013554 -0.21901342
  0.0384877   0.2731814  -0.08055045 -0.05928883 -0.07139055 -0.21338594
  0.01241553  0.04220825  0.03757277 -0.04029844  0.04141631 -0.12386489
 -0.0198575  -0.24824835  0.02523133  0.09132327  0.02377894 -0.08223918
 -0.05576481  0.07709773 -0.10479747 -0.09223943 -0.12047074  0.01199876
  0.10535539 -0.02387803  0.07324294 -0.10551742 -0.08181125  0.1826097
  0.02836645 -0.12538959 -0.0723108  -0.21859354 -0.01879609 -0.14856197
 -0.04052586  0.01674322  0.12423422 -0.00312438 -0.08444305 -0.04311433
  0.04044295  0.04744778  0.03781836 -0.08716986 -0.05688241 -0.0127465
 -0.05217551  0.05144444  0.09761514 -0.01933975 -0.13457465  0.04448806
  0.03892093  0.01539108  0.005973   -0.00282267 -0.12511255  0.10526755
  0.07470768  0.07687082 -0.2104634   0.19427493 -0.07642102  0.0225614
  0.14529672 -0.04027626  0.12676579  0.09287664 -0.00664134 -0.01806809
 -0.10355212  0.0354764  -0.10920359 -0.01987102 -0.12373994  0.20348011
 -0.00413284  0.01706039 -0.0169009   0.15306851  0.16709797  0.04228511
  0.15655988  0.13513657  0.01620189  0.05157923  0.18924871  0.11499906
  0.07804709 -0.06999864  0.03439986 -0.01872679]"
1244,Mini Mince Pies,https://www.laurainthekitchen.com/recipes/mini-mince-pies/,http://laurainthekitchen.com/500x300thumbnails/mini-mince-pies.jpg,clementine peel vanilla dark golden brandy apple pie pumpkin citrus candied orange raisin currant cranberry,"[-0.02152209  0.10883436 -0.00396823  0.01534884  0.03328748 -0.21925259
  0.03890368  0.27008018 -0.07629278 -0.06304147 -0.07094892 -0.20798607
  0.01489836  0.04037222  0.04236241 -0.0493257   0.03943566 -0.13069376
 -0.01978498 -0.2460722   0.02452653  0.09095281  0.02296843 -0.07699775
 -0.04841497  0.07471465 -0.10868439 -0.08898357 -0.12579134  0.01559095
  0.10816182 -0.02642656  0.07964383 -0.10911357 -0.07919448  0.18258798
  0.03493735 -0.12942155 -0.07177994 -0.22155964 -0.01612051 -0.14542505
 -0.03887454  0.01327707  0.12346908  0.00228101 -0.0886715  -0.03748156
  0.04027538  0.04771072  0.03223974 -0.09077104 -0.06016643 -0.00759121
 -0.05108222  0.04683346  0.09390634 -0.02181389 -0.1371824   0.05009159
  0.03213434  0.01767595 -0.00040851  0.00100878 -0.12956233  0.10672047
  0.07547329  0.08012927 -0.20287052  0.19486098 -0.08105103  0.02645737
  0.14303716 -0.04025356  0.12808128  0.09308252 -0.00612098 -0.01708682
 -0.10167044  0.03456267 -0.10628891 -0.02061585 -0.1229335   0.21188486
 -0.01307425  0.02211521 -0.01878343  0.15922818  0.16342457  0.03314725
  0.15624025  0.13595428  0.01278461  0.04905744  0.18662383  0.11622922
  0.07308728 -0.07151387  0.0320204  -0.02030393]"
1245,Kale with Cranberries and Balsamic,https://www.laurainthekitchen.com/recipes/kale-with-cranberries-and-balsamic/,http://laurainthekitchen.com/500x300thumbnails/kale-with-cranberries-and-balsamic.jpg,kale cranberry,"[-2.17171796e-02  1.02078415e-01 -1.46067550e-03  2.37240382e-02
  3.77934203e-02 -2.16367811e-01  3.97673994e-02  2.76484281e-01
 -7.06740543e-02 -6.26762211e-02 -7.54007325e-02 -2.18174115e-01
  7.94451311e-03  4.50567007e-02  4.28741574e-02 -4.72369455e-02
  4.03369293e-02 -1.19951621e-01 -2.10351553e-02 -2.41826564e-01
  2.24624909e-02  8.76942798e-02  1.27782505e-02 -8.51690620e-02
 -4.81889434e-02  7.50184208e-02 -1.18777379e-01 -9.62382779e-02
 -1.19860254e-01  7.13500427e-03  1.06511012e-01 -1.68693531e-02
  8.38989019e-02 -1.02631494e-01 -8.19893628e-02  1.84864163e-01
  3.02487705e-02 -1.31312490e-01 -6.59570917e-02 -2.15770707e-01
 -1.75590403e-02 -1.41964301e-01 -3.83480862e-02  6.14209566e-03
  1.31015524e-01 -1.54715125e-03 -9.23331454e-02 -3.17241326e-02
  4.25375141e-02  4.11092527e-02  2.49159988e-02 -9.18073058e-02
 -5.17329238e-02 -4.90973657e-03 -5.47552966e-02  5.21410592e-02
  9.23267826e-02 -2.43249610e-02 -1.32172346e-01  4.15713564e-02
  3.76337469e-02  1.68132335e-02 -8.50850338e-05 -9.24762804e-03
 -1.27785668e-01  1.03006661e-01  7.72307366e-02  8.35066661e-02
 -2.03292593e-01  1.98855698e-01 -7.98808783e-02  2.79011503e-02
  1.41538188e-01 -4.62985337e-02  1.33230969e-01  8.53051543e-02
 -1.27715501e-03 -2.18845941e-02 -9.78743657e-02  2.82657910e-02
 -9.62692201e-02 -2.39189733e-02 -1.25532538e-01  2.19223946e-01
 -1.23002790e-02  1.99976005e-02 -1.78333782e-02  1.56862110e-01
  1.62427559e-01  2.55377330e-02  1.54506490e-01  1.33461028e-01
  1.61479469e-02  5.23460358e-02  1.89564064e-01  1.23293623e-01
  6.40864670e-02 -6.21560887e-02  4.81368974e-02 -2.17262600e-02]"
